attempt_id,account_id,borrower_id,event_at,call_id,agent_id,attempt_no,vendor_id,attempt_status,dpd,risk_segment,contact_date,contact_hour,contact_dow
,ACC0021412,BRW0009480,2026-01-14 19:20:11,CALL0021681,AGT0000049,1970-01-01 00:00:00.000000007,VND0000012,,0,NPA,2026-01-14,19,Wednesday
,ACC0027678,BRW0008303,2026-02-02 07:12:36,CALL0007766,AGT0000866,1970-01-01 00:00:00.000000002,VND0000002,,120,LOW,2026-02-02,7,Monday
,ACC0010818,BRW0010534,2026-06-12 06:25:20,CALL0055051,AGT0000030,1970-01-01 00:00:00.000000007,VND0000007,,15,HIGH,2026-06-12,6,Friday
,ACC0004245,BRW0003424,2026-07-17 04:06:42,CALL0075373,AGT0000518,1970-01-01 00:00:00.000000006,VND0000015,,120,LOW,2026-07-17,4,Friday
,ACC0029982,BRW0004283,2026-07-04 05:02:55,CALL0012229,AGT0000546,1970-01-01 00:00:00.000000001,VND0000002,,75,MEDIUM,2026-07-04,5,Saturday
,ACC0029069,BRW0005988,2026-03-05 06:40:45,CALL0004382,AGT0000562,1970-01-01 00:00:00.000000006,VND0000009,,120,HIGH,2026-03-05,6,Thursday
,ACC0016491,BRW0002027,2026-04-17 03:32:37,CALL0075996,AGT0000684,1970-01-01 00:00:00.000000006,VND0000005,,120,NPA,2026-04-17,3,Friday
,ACC0000125,BRW0006205,2026-02-18 03:07:38,CALL0060789,AGT0000613,1970-01-01 00:00:00.000000007,VND0000012,,30,HIGH,2026-02-18,3,Wednesday
,ACC0026581,BRW0010845,2026-07-28 16:03:08,CALL0085713,AGT0000416,1970-01-01 00:00:00.000000007,VND0000004,,1,MEDIUM,2026-07-28,16,Tuesday
,ACC0015646,BRW0007394,2026-04-30 13:14:01,CALL0087221,AGT0000728,1970-01-01 00:00:00.000000007,VND0000008,,120,LOW,2026-04-30,13,Thursday
,ACC0028125,BRW0009678,2026-02-03 06:09:29,CALL0050781,AGT0000793,1970-01-01 00:00:00.000000004,VND0000006,,90,MEDIUM,2026-02-03,6,Tuesday
,ACC0008755,BRW0006237,2026-04-06 23:12:10,CALL0076518,AGT0000961,1970-01-01 00:00:00.000000006,VND0000007,,30,MEDIUM,2026-04-06,23,Monday
,ACC0004809,BRW0002401,2026-06-24 06:12:44,CALL0037550,AGT0000259,1970-01-01 00:00:00.000000006,VND0000001,,90,HIGH,2026-06-24,6,Wednesday
,ACC0027481,BRW0006876,2026-02-09 02:52:02,CALL0038214,AGT0000076,1970-01-01 00:00:00.000000001,VND0000007,,0,LOW,2026-02-09,2,Monday
,ACC0026932,BRW0001226,2026-02-03 11:50:01,CALL0044061,AGT0000079,1970-01-01 00:00:00.000000003,VND0000014,,30,MEDIUM,2026-02-03,11,Tuesday
,ACC0005776,BRW0005589,2026-05-05 10:47:17,CALL0032901,AGT0000890,1970-01-01 00:00:00.000000002,VND0000006,,90,NPA,2026-05-05,10,Tuesday
,ACC0005592,BRW0011135,2026-07-06 01:03:21,CALL0043835,AGT0000466,1970-01-01 00:00:00.000000003,VND0000010,,45,MEDIUM,2026-07-06,1,Monday
,ACC0001999,BRW0004988,2026-04-07 17:10:03,CALL0007300,AGT0000872,1970-01-01 00:00:00.000000007,VND0000012,,90,LOW,2026-04-07,17,Tuesday
,ACC0028378,BRW0004862,2026-03-13 12:29:38,CALL0007289,AGT0000494,1970-01-01 00:00:00.000000007,VND0000013,,75,LOW,2026-03-13,12,Friday
,ACC0011790,BRW0004194,2026-06-11 15:54:42,CALL0089734,AGT0000227,1970-01-01 00:00:00.000000007,VND0000007,,5,NPA,2026-06-11,15,Thursday
,ACC0007972,BRW0008442,2026-04-26 16:30:51,CALL0017199,AGT0000144,1970-01-01 00:00:00.000000005,VND0000010,,60,LOW,2026-04-26,16,Sunday
,ACC0013770,BRW0009977,2026-03-09 09:34:22,CALL0066542,AGT0000762,1970-01-01 00:00:00.000000004,VND0000001,,15,NPA,2026-03-09,9,Monday
,ACC0026080,BRW0009960,2026-07-10 21:46:12,CALL0084447,AGT0000662,1970-01-01 00:00:00.000000006,VND0000013,,60,NPA,2026-07-10,21,Friday
,ACC0018908,BRW0003981,2026-03-20 14:06:00,CALL0086202,AGT0000315,1970-01-01 00:00:00.000000004,VND0000014,,0,MEDIUM,2026-03-20,14,Friday
,ACC0007836,BRW0000345,2026-02-04 16:08:26,CALL0024679,AGT0000084,1970-01-01 00:00:00.000000006,VND0000009,,90,MEDIUM,2026-02-04,16,Wednesday
,ACC0019352,BRW0002213,2026-08-04 03:03:24,CALL0083565,AGT0000825,1970-01-01 00:00:00.000000001,VND0000001,,45,NPA,2026-08-04,3,Tuesday
,ACC0013969,BRW0004075,2026-02-23 01:36:02,CALL0035458,AGT0000115,1970-01-01 00:00:00.000000005,VND0000010,,15,NPA,2026-02-23,1,Monday
,ACC0017663,BRW0004058,2026-04-04 14:50:28,CALL0048167,AGT0000462,1970-01-01 00:00:00.000000004,VND0000004,,30,LOW,2026-04-04,14,Saturday
,ACC0022866,BRW0009078,2026-03-27 13:35:26,CALL0055408,AGT0000347,1970-01-01 00:00:00.000000005,VND0000010,,0,NPA,2026-03-27,13,Friday
,ACC0006900,BRW0011399,2026-02-23 09:45:09,CALL0010098,AGT0000910,1970-01-01 00:00:00.000000001,VND0000010,,1,NPA,2026-02-23,9,Monday
,ACC0019317,BRW0001153,2026-05-16 00:55:53,CALL0038295,AGT0000712,1970-01-01 00:00:00.000000003,VND0000002,,75,LOW,2026-05-16,0,Saturday
,ACC0024940,BRW0007936,2026-01-30 19:31:16,CALL0035806,AGT0000643,1970-01-01 00:00:00.000000004,VND0000004,,60,NPA,2026-01-30,19,Friday
,ACC0006186,BRW0002093,2026-03-19 03:44:41,CALL0001568,AGT0000395,1970-01-01 00:00:00.000000003,VND0000013,,180,LOW,2026-03-19,3,Thursday
,ACC0023233,BRW0000532,2026-06-14 20:24:51,CALL0072813,AGT0000617,1970-01-01 00:00:00.000000003,VND0000007,,90,LOW,2026-06-14,20,Sunday
,ACC0015146,BRW0005299,2026-04-17 02:49:58,CALL0066687,AGT0000472,1970-01-01 00:00:00.000000004,VND0000002,,0,NPA,2026-04-17,2,Friday
,ACC0010452,BRW0007663,2026-04-04 07:33:38,CALL0026569,AGT0000359,1970-01-01 00:00:00.000000006,VND0000001,,0,MEDIUM,2026-04-04,7,Saturday
,ACC0000811,BRW0001973,2026-04-19 19:56:37,CALL0088059,AGT0000752,1970-01-01 00:00:00.000000007,VND0000013,,90,NPA,2026-04-19,19,Sunday
,ACC0018940,BRW0002140,2026-05-22 07:56:06,CALL0073829,AGT0000716,1970-01-01 00:00:00.000000002,VND0000006,,0,LOW,2026-05-22,7,Friday
,ACC0013930,BRW0004359,2026-03-29 19:17:04,CALL0080412,AGT0000183,1970-01-01 00:00:00.000000003,VND0000005,,75,HIGH,2026-03-29,19,Sunday
,ACC0013843,BRW0011382,2026-03-13 03:23:16,CALL0064020,AGT0000205,1970-01-01 00:00:00.000000002,VND0000011,,0,HIGH,2026-03-13,3,Friday
,ACC0003497,BRW0000324,2026-04-30 17:01:47,CALL0034053,AGT0000077,1970-01-01 00:00:00.000000006,VND0000003,,15,NPA,2026-04-30,17,Thursday
,ACC0029558,BRW0008049,2026-02-17 03:03:48,CALL0008136,AGT0000642,1970-01-01 00:00:00.000000007,VND0000002,,1,LOW,2026-02-17,3,Tuesday
,ACC0026161,BRW0009443,2026-01-28 01:18:31,CALL0080829,AGT0000992,1970-01-01 00:00:00.000000006,VND0000003,,0,LOW,2026-01-28,1,Wednesday
,ACC0017364,BRW0002782,2026-04-27 17:42:24,CALL0067107,AGT0000141,1970-01-01 00:00:00.000000004,,,120,NPA,2026-04-27,17,Monday
,ACC0012983,BRW0007889,2026-02-23 17:13:18,CALL0056860,AGT0000189,1970-01-01 00:00:00.000000004,VND0000009,,15,HIGH,2026-02-23,17,Monday
,ACC0025105,BRW0011034,2026-02-22 21:24:04,CALL0045175,AGT0000488,1970-01-01 00:00:00.000000005,VND0000015,,60,LOW,2026-02-22,21,Sunday
,ACC0017550,BRW0010510,2026-04-08 02:51:16,CALL0085223,AGT0000313,1970-01-01 00:00:00.000000007,VND0000008,,75,MEDIUM,2026-04-08,2,Wednesday
,ACC0000147,BRW0006447,2026-05-25 02:25:22,CALL0019024,AGT0000793,1970-01-01 00:00:00.000000007,VND0000011,,45,LOW,2026-05-25,2,Monday
,ACC0011029,BRW0010502,2026-05-12 09:46:41,CALL0077592,AGT0000688,1970-01-01 00:00:00.000000004,VND0000008,,90,LOW,2026-05-12,9,Tuesday
,ACC0003320,BRW0001328,2026-08-08 01:08:20,CALL0051345,AGT0000578,1970-01-01 00:00:00.000000004,VND0000002,,5,MEDIUM,2026-08-08,1,Saturday
,ACC0029175,BRW0001274,2026-02-14 18:53:04,CALL0042073,AGT0000050,1970-01-01 00:00:00.000000002,VND0000014,,75,HIGH,2026-02-14,18,Saturday
,ACC0017565,BRW0009497,2026-02-02 14:13:07,CALL0057858,AGT0000410,1970-01-01 00:00:00.000000004,VND0000005,,45,HIGH,2026-02-02,14,Monday
,ACC0009172,BRW0003161,2026-04-22 14:37:04,CALL0075365,AGT0000171,1970-01-01 00:00:00.000000001,VND0000008,,1,NPA,2026-04-22,14,Wednesday
,ACC0014364,BRW0004081,2026-07-14 09:17:24,CALL0071313,AGT0000507,1970-01-01 00:00:00.000000001,VND0000002,,60,NPA,2026-07-14,9,Tuesday
,ACC0007563,BRW0008018,2026-04-23 10:26:35,CALL0032211,AGT0000503,1970-01-01 00:00:00.000000001,VND0000010,,60,LOW,2026-04-23,10,Thursday
,ACC0014612,BRW0002426,2026-05-16 02:22:58,CALL0016911,AGT0000209,1970-01-01 00:00:00.000000007,VND0000004,,15,NPA,2026-05-16,2,Saturday
,ACC0002627,BRW0004430,2026-01-07 21:14:20,CALL0032449,AGT0000956,1970-01-01 00:00:00.000000003,VND0000005,,15,LOW,2026-01-07,21,Wednesday
,ACC0028715,BRW0003744,2026-01-12 21:28:53,CALL0083493,AGT0000019,1970-01-01 00:00:00.000000004,VND0000015,,0,HIGH,2026-01-12,21,Monday
,ACC0026896,BRW0003032,2026-01-22 13:38:08,CALL0049346,AGT0000724,1970-01-01 00:00:00.000000002,VND0000001,,0,LOW,2026-01-22,13,Thursday
,ACC0019279,BRW0003022,2026-06-01 05:49:45,CALL0068302,AGT0000092,1970-01-01 00:00:00.000000007,VND0000002,,120,HIGH,2026-06-01,5,Monday
,ACC0023624,BRW0009777,2026-04-09 07:53:44,CALL0089709,AGT0000864,1970-01-01 00:00:00.000000005,VND0000009,,75,HIGH,2026-04-09,7,Thursday
,ACC0014823,BRW0003685,2026-03-31 01:18:05,CALL0023440,AGT0000072,1970-01-01 00:00:00.000000002,VND0000007,,120,MEDIUM,2026-03-31,1,Tuesday
,ACC0016133,BRW0009368,2026-01-05 13:53:34,CALL0070620,AGT0000560,1970-01-01 00:00:00.000000004,VND0000005,,60,LOW,2026-01-05,13,Monday
,ACC0019021,BRW0003643,2026-03-03 17:05:47,CALL0085675,AGT0000304,1970-01-01 00:00:00.000000001,VND0000001,,5,HIGH,2026-03-03,17,Tuesday
,ACC0028018,BRW0010481,2026-06-15 12:16:16,CALL0010130,AGT0000203,1970-01-01 00:00:00.000000007,VND0000014,,75,MEDIUM,2026-06-15,12,Monday
,ACC0001682,BRW0005021,2026-06-17 22:32:54,CALL0025066,AGT0000782,1970-01-01 00:00:00.000000002,VND0000010,,1,NPA,2026-06-17,22,Wednesday
,ACC0018073,BRW0003678,2026-06-05 20:34:28,CALL0057730,AGT0000543,1970-01-01 00:00:00.000000006,VND0000001,,60,NPA,2026-06-05,20,Friday
,ACC0018112,BRW0003509,2026-05-08 06:04:40,CALL0004895,AGT0000732,1970-01-01 00:00:00.000000007,VND0000012,,15,NPA,2026-05-08,6,Friday
,ACC0020765,BRW0002526,2026-03-07 02:18:52,CALL0003557,AGT0000960,1970-01-01 00:00:00.000000003,VND0000004,,60,NPA,2026-03-07,2,Saturday
,ACC0010125,BRW0008409,2026-02-09 03:00:12,CALL0086872,AGT0000820,1970-01-01 00:00:00.000000006,VND0000004,,0,HIGH,2026-02-09,3,Monday
,ACC0001073,BRW0005827,2026-05-11 09:46:16,CALL0042693,AGT0000801,1970-01-01 00:00:00.000000002,VND0000005,,60,LOW,2026-05-11,9,Monday
,ACC0024979,BRW0004592,2026-07-01 02:05:13,CALL0063180,AGT0000377,1970-01-01 00:00:00.000000002,VND0000011,,45,MEDIUM,2026-07-01,2,Wednesday
,ACC0028866,BRW0006539,2026-04-14 13:20:52,CALL0080209,AGT0000567,1970-01-01 00:00:00.000000007,VND0000005,,5,LOW,2026-04-14,13,Tuesday
,ACC0006361,BRW0006104,2026-05-15 16:18:39,CALL0000643,AGT0000543,1970-01-01 00:00:00.000000001,VND0000014,,75,NPA,2026-05-15,16,Friday
,ACC0022591,BRW0009901,2026-04-23 14:44:28,CALL0057268,AGT0000897,1970-01-01 00:00:00.000000003,VND0000007,,60,LOW,2026-04-23,14,Thursday
,ACC0015844,BRW0005259,2026-07-28 09:39:22,CALL0020894,AGT0000545,1970-01-01 00:00:00.000000007,VND0000005,,90,HIGH,2026-07-28,9,Tuesday
,ACC0024042,BRW0000645,2026-03-29 16:48:18,CALL0006737,AGT0000692,1970-01-01 00:00:00.000000002,VND0000002,,0,LOW,2026-03-29,16,Sunday
,ACC0025171,BRW0011729,2026-01-12 19:01:32,CALL0015566,AGT0000113,1970-01-01 00:00:00.000000002,VND0000013,,30,LOW,2026-01-12,19,Monday
,ACC0025226,BRW0005016,2026-04-06 22:22:02,CALL0017709,AGT0000759,1970-01-01 00:00:00.000000004,VND0000014,,120,NPA,2026-04-06,22,Monday
,ACC0016587,BRW0008495,2026-05-16 18:18:20,CALL0022203,AGT0000490,1970-01-01 00:00:00.000000002,VND0000006,,45,HIGH,2026-05-16,18,Saturday
,ACC0017327,BRW0002652,2026-07-06 20:31:23,CALL0022413,AGT0000972,1970-01-01 00:00:00.000000004,VND0000007,,60,HIGH,2026-07-06,20,Monday
,ACC0010626,BRW0004991,2026-03-24 06:53:59,CALL0047729,AGT0000688,1970-01-01 00:00:00.000000007,VND0000008,,30,HIGH,2026-03-24,6,Tuesday
,ACC0014279,BRW0005195,2026-06-16 19:59:59,CALL0075991,AGT0000819,1970-01-01 00:00:00.000000002,VND0000008,,75,NPA,2026-06-16,19,Tuesday
,ACC0001414,BRW0002376,2026-03-22 09:37:47,CALL0043698,AGT0000291,1970-01-01 00:00:00.000000006,VND0000004,,90,NPA,2026-03-22,9,Sunday
,ACC0025976,BRW0004747,2026-02-17 22:47:09,CALL0010822,AGT0000960,1970-01-01 00:00:00.000000006,VND0000009,,1,HIGH,2026-02-17,22,Tuesday
,ACC0004380,BRW0001827,2026-01-09 01:06:27,CALL0074265,AGT0000110,1970-01-01 00:00:00.000000001,VND0000014,,60,MEDIUM,2026-01-09,1,Friday
,ACC0010126,BRW0003050,2026-03-19 16:20:19,CALL0049851,AGT0000152,1970-01-01 00:00:00.000000001,VND0000006,,1,LOW,2026-03-19,16,Thursday
,ACC0002251,BRW0005021,2026-03-11 05:15:37,CALL0005245,AGT0000360,1970-01-01 00:00:00.000000001,VND0000006,,1,NPA,2026-03-11,5,Wednesday
,ACC0003601,BRW0010885,2026-03-14 00:07:02,CALL0084436,AGT0001000,1970-01-01 00:00:00.000000006,VND0000013,,0,LOW,2026-03-14,0,Saturday
,ACC0017178,BRW0009054,2026-01-20 18:46:17,CALL0081312,AGT0000127,1970-01-01 00:00:00.000000001,VND0000014,,30,NPA,2026-01-20,18,Tuesday
,ACC0029675,BRW0007260,2026-07-06 04:17:15,CALL0084235,AGT0000188,1970-01-01 00:00:00.000000005,VND0000003,,0,NPA,2026-07-06,4,Monday
,ACC0025944,BRW0005055,2026-05-02 15:07:03,CALL0050906,AGT0000061,1970-01-01 00:00:00.000000003,VND0000003,,120,MEDIUM,2026-05-02,15,Saturday
,ACC0026952,BRW0001162,2026-06-09 11:01:07,CALL0011393,AGT0000471,1970-01-01 00:00:00.000000007,VND0000001,,45,HIGH,2026-06-09,11,Tuesday
,ACC0012046,BRW0003630,2026-05-27 23:32:50,CALL0000215,AGT0000343,1970-01-01 00:00:00.000000002,VND0000010,,1,LOW,2026-05-27,23,Wednesday
,ACC0007682,BRW0003737,2026-04-09 13:45:27,CALL0028326,AGT0000371,1970-01-01 00:00:00.000000004,VND0000007,,180,LOW,2026-04-09,13,Thursday
,ACC0019085,BRW0008472,2026-05-12 22:08:13,CALL0047505,AGT0000501,1970-01-01 00:00:00.000000007,VND0000002,,0,LOW,2026-05-12,22,Tuesday
,ACC0017195,BRW0000334,2026-01-29 21:03:31,CALL0018810,AGT0000189,1970-01-01 00:00:00.000000002,VND0000009,,5,MEDIUM,2026-01-29,21,Thursday
,ACC0024951,BRW0011530,2026-07-24 01:39:03,CALL0006781,AGT0000123,1970-01-01 00:00:00.000000006,VND0000009,,90,MEDIUM,2026-07-24,1,Friday
,ACC0025289,BRW0001495,2026-08-08 19:14:37,CALL0088725,AGT0000537,1970-01-01 00:00:00.000000004,VND0000002,,45,HIGH,2026-08-08,19,Saturday
,ACC0023814,BRW0010697,2026-03-15 08:14:50,CALL0087030,AGT0000193,1970-01-01 00:00:00.000000005,VND0000001,,1,LOW,2026-03-15,8,Sunday
,ACC0024404,BRW0005675,2026-05-29 08:31:00,CALL0081844,AGT0000190,1970-01-01 00:00:00.000000005,VND0000003,,15,HIGH,2026-05-29,8,Friday
,ACC0019907,BRW0004330,2026-01-25 11:01:24,CALL0068061,AGT0000408,1970-01-01 00:00:00.000000004,VND0000008,,0,MEDIUM,2026-01-25,11,Sunday
,ACC0000250,BRW0003957,2026-08-03 06:13:04,CALL0065681,AGT0000257,1970-01-01 00:00:00.000000005,VND0000001,,45,MEDIUM,2026-08-03,6,Monday
,ACC0025990,BRW0007149,2026-01-01 04:36:32,CALL0035701,AGT0000551,1970-01-01 00:00:00.000000003,VND0000004,,5,MEDIUM,2026-01-01,4,Thursday
,ACC0025022,BRW0009015,2026-07-22 10:15:14,CALL0062386,AGT0000938,1970-01-01 00:00:00.000000004,VND0000007,,30,HIGH,2026-07-22,10,Wednesday
,ACC0003155,BRW0004767,2026-05-07 20:08:11,CALL0073631,AGT0000159,1970-01-01 00:00:00.000000005,VND0000015,,5,LOW,2026-05-07,20,Thursday
,ACC0028782,BRW0007976,2026-04-20 10:57:05,CALL0044289,AGT0000360,1970-01-01 00:00:00.000000004,VND0000010,,90,HIGH,2026-04-20,10,Monday
,ACC0014240,BRW0002934,2026-02-06 19:03:56,CALL0073036,AGT0000244,1970-01-01 00:00:00.000000006,VND0000007,,90,NPA,2026-02-06,19,Friday
,ACC0016770,BRW0003615,2026-06-09 17:27:42,CALL0069210,AGT0000409,1970-01-01 00:00:00.000000005,VND0000015,,15,NPA,2026-06-09,17,Tuesday
,ACC0024537,BRW0008182,2026-06-15 19:22:21,CALL0055949,AGT0000721,1970-01-01 00:00:00.000000005,VND0000004,,60,NPA,2026-06-15,19,Monday
,ACC0000441,BRW0005312,2026-05-07 13:39:19,CALL0026026,AGT0000238,1970-01-01 00:00:00.000000004,VND0000010,,15,MEDIUM,2026-05-07,13,Thursday
,ACC0011635,BRW0004502,2026-03-03 17:36:28,CALL0069149,AGT0000780,1970-01-01 00:00:00.000000002,VND0000003,,90,NPA,2026-03-03,17,Tuesday
,ACC0005098,BRW0003207,2026-03-11 15:15:51,CALL0054753,AGT0000554,1970-01-01 00:00:00.000000005,VND0000011,,75,NPA,2026-03-11,15,Wednesday
,ACC0009502,BRW0008470,2026-01-22 02:31:30,CALL0073121,AGT0000487,1970-01-01 00:00:00.000000002,VND0000003,,60,LOW,2026-01-22,2,Thursday
,ACC0019704,BRW0005828,2026-06-08 10:45:24,CALL0042130,AGT0000337,1970-01-01 00:00:00.000000006,,,5,LOW,2026-06-08,10,Monday
,ACC0009703,BRW0000970,2026-02-15 08:51:54,CALL0020639,AGT0000778,1970-01-01 00:00:00.000000006,VND0000015,,90,HIGH,2026-02-15,8,Sunday
,ACC0002578,BRW0005162,2026-06-05 04:01:53,CALL0047130,AGT0000473,1970-01-01 00:00:00.000000001,VND0000007,,0,NPA,2026-06-05,4,Friday
,ACC0017710,BRW0002943,2026-02-09 01:27:49,CALL0047783,AGT0000534,1970-01-01 00:00:00.000000004,VND0000012,,60,MEDIUM,2026-02-09,1,Monday
,ACC0000077,BRW0002456,2026-08-03 20:35:31,CALL0025240,AGT0000959,1970-01-01 00:00:00.000000001,VND0000005,,30,MEDIUM,2026-08-03,20,Monday
,ACC0002129,BRW0003021,2026-07-10 13:57:31,CALL0063190,AGT0000680,1970-01-01 00:00:00.000000005,VND0000004,,75,NPA,2026-07-10,13,Friday
,ACC0020053,BRW0001336,2026-01-12 17:52:31,CALL0083830,AGT0000394,1970-01-01 00:00:00.000000007,,,5,NPA,2026-01-12,17,Monday
,ACC0015381,BRW0005793,2026-07-09 09:53:02,CALL0052164,AGT0000840,1970-01-01 00:00:00.000000007,VND0000008,,0,MEDIUM,2026-07-09,9,Thursday
,ACC0026101,BRW0007515,2026-07-29 19:29:10,CALL0080603,AGT0000545,1970-01-01 00:00:00.000000003,VND0000005,,90,MEDIUM,2026-07-29,19,Wednesday
,ACC0003424,BRW0010668,2026-01-29 02:14:00,CALL0055711,AGT0000344,1970-01-01 00:00:00.000000007,VND0000013,,75,HIGH,2026-01-29,2,Thursday
,ACC0019004,BRW0001599,2026-04-20 18:01:20,CALL0031720,AGT0000701,1970-01-01 00:00:00.000000007,VND0000007,,120,MEDIUM,2026-04-20,18,Monday
,ACC0014114,BRW0003070,2026-08-04 17:09:25,CALL0037406,AGT0000553,1970-01-01 00:00:00.000000002,VND0000015,,0,MEDIUM,2026-08-04,17,Tuesday
,ACC0025016,BRW0008725,2026-05-12 16:13:37,CALL0073060,AGT0000445,1970-01-01 00:00:00.000000005,VND0000002,,45,LOW,2026-05-12,16,Tuesday
,ACC0012554,BRW0005564,2026-06-25 16:52:03,CALL0076577,AGT0000530,1970-01-01 00:00:00.000000006,VND0000001,,120,LOW,2026-06-25,16,Thursday
,ACC0020609,BRW0006898,2026-04-22 17:13:12,CALL0022183,AGT0000893,1970-01-01 00:00:00.000000005,VND0000008,,180,NPA,2026-04-22,17,Wednesday
,ACC0021471,BRW0005104,2026-02-19 06:26:09,CALL0050491,AGT0000824,1970-01-01 00:00:00.000000004,VND0000001,,120,MEDIUM,2026-02-19,6,Thursday
,ACC0015339,BRW0000548,2026-05-14 19:19:45,CALL0054188,AGT0000516,1970-01-01 00:00:00.000000002,VND0000010,,5,LOW,2026-05-14,19,Thursday
,ACC0022037,BRW0001038,2026-01-14 17:42:27,CALL0078842,AGT0000769,1970-01-01 00:00:00.000000004,VND0000001,,45,NPA,2026-01-14,17,Wednesday
,ACC0018366,BRW0008828,2026-05-07 04:09:02,CALL0074006,AGT0000860,1970-01-01 00:00:00.000000004,VND0000014,,30,LOW,2026-05-07,4,Thursday
,ACC0007841,BRW0002513,2026-07-29 11:40:46,CALL0034075,AGT0000191,1970-01-01 00:00:00.000000001,,,45,NPA,2026-07-29,11,Wednesday
,ACC0019855,BRW0003274,2026-05-28 08:52:18,CALL0024741,AGT0000970,1970-01-01 00:00:00.000000001,VND0000009,,5,LOW,2026-05-28,8,Thursday
,ACC0020405,BRW0009292,2026-03-24 15:48:16,CALL0077582,AGT0000890,1970-01-01 00:00:00.000000005,VND0000001,,1,LOW,2026-03-24,15,Tuesday
,ACC0021803,BRW0000078,2026-02-13 19:36:02,CALL0073168,AGT0000417,1970-01-01 00:00:00.000000007,VND0000015,,0,MEDIUM,2026-02-13,19,Friday
,ACC0015986,BRW0011808,2026-06-14 19:24:53,CALL0033367,AGT0000932,1970-01-01 00:00:00.000000002,VND0000013,,15,HIGH,2026-06-14,19,Sunday
,ACC0022006,BRW0006937,2026-05-04 16:37:16,CALL0026938,AGT0000718,1970-01-01 00:00:00.000000005,VND0000001,,75,HIGH,2026-05-04,16,Monday
,ACC0028879,BRW0000953,2026-05-14 15:40:09,CALL0076472,AGT0000865,1970-01-01 00:00:00.000000007,VND0000008,,0,HIGH,2026-05-14,15,Thursday
,ACC0028971,BRW0009818,2026-04-17 20:49:38,CALL0036688,AGT0000221,1970-01-01 00:00:00.000000001,VND0000005,,45,NPA,2026-04-17,20,Friday
,ACC0029456,BRW0002713,2026-07-27 06:55:25,CALL0088249,AGT0000416,1970-01-01 00:00:00.000000003,VND0000004,,5,MEDIUM,2026-07-27,6,Monday
,ACC0008787,BRW0004897,2026-05-26 21:37:26,CALL0039840,AGT0000997,1970-01-01 00:00:00.000000007,VND0000015,,1,LOW,2026-05-26,21,Tuesday
,ACC0008803,BRW0006857,2026-03-14 09:47:43,CALL0027070,AGT0000185,1970-01-01 00:00:00.000000003,VND0000003,,30,MEDIUM,2026-03-14,9,Saturday
,ACC0025104,BRW0010553,2026-03-03 10:23:16,CALL0034110,AGT0000712,1970-01-01 00:00:00.000000004,VND0000011,,15,HIGH,2026-03-03,10,Tuesday
,ACC0029494,BRW0011743,2026-04-15 00:59:46,CALL0007286,AGT0000140,1970-01-01 00:00:00.000000002,VND0000013,,120,HIGH,2026-04-15,0,Wednesday
,ACC0009382,BRW0002480,2026-04-14 04:18:40,CALL0079496,AGT0000117,1970-01-01 00:00:00.000000003,VND0000014,,30,HIGH,2026-04-14,4,Tuesday
,ACC0011067,BRW0003142,2026-04-01 23:29:10,CALL0076763,AGT0000195,1970-01-01 00:00:00.000000007,VND0000011,,5,MEDIUM,2026-04-01,23,Wednesday
,ACC0009672,BRW0011615,2026-07-29 06:01:50,CALL0075201,AGT0000080,1970-01-01 00:00:00.000000001,VND0000009,,75,NPA,2026-07-29,6,Wednesday
,ACC0025900,BRW0009189,2026-03-02 11:43:44,CALL0056536,AGT0000052,1970-01-01 00:00:00.000000005,VND0000011,,90,HIGH,2026-03-02,11,Monday
,ACC0001711,BRW0008020,2026-02-27 12:51:22,CALL0021360,AGT0000244,1970-01-01 00:00:00.000000004,VND0000001,,1,NPA,2026-02-27,12,Friday
,ACC0013282,BRW0005314,2026-06-11 17:27:09,CALL0032075,AGT0000564,1970-01-01 00:00:00.000000003,VND0000008,,15,HIGH,2026-06-11,17,Thursday
,ACC0019211,BRW0008721,2026-03-25 07:57:05,CALL0029187,AGT0000024,1970-01-01 00:00:00.000000003,VND0000002,,60,HIGH,2026-03-25,7,Wednesday
,ACC0008031,BRW0001557,2026-02-18 07:14:30,CALL0084083,AGT0000379,1970-01-01 00:00:00.000000003,VND0000015,,90,MEDIUM,2026-02-18,7,Wednesday
,ACC0003940,BRW0007380,2026-03-14 18:57:49,CALL0083055,AGT0000245,1970-01-01 00:00:00.000000006,VND0000013,,5,NPA,2026-03-14,18,Saturday
,ACC0013759,BRW0007685,2026-07-09 08:09:25,CALL0060813,AGT0000204,1970-01-01 00:00:00.000000005,VND0000014,,1,NPA,2026-07-09,8,Thursday
,ACC0009397,BRW0000374,2026-02-24 13:18:18,CALL0050930,AGT0000260,1970-01-01 00:00:00.000000006,VND0000004,,0,LOW,2026-02-24,13,Tuesday
,ACC0019152,BRW0001857,2026-04-16 16:54:16,CALL0035288,AGT0000489,1970-01-01 00:00:00.000000006,VND0000001,,60,MEDIUM,2026-04-16,16,Thursday
,ACC0028935,BRW0002413,2026-02-18 08:22:03,CALL0000399,AGT0000504,1970-01-01 00:00:00.000000003,VND0000003,,75,MEDIUM,2026-02-18,8,Wednesday
,ACC0012455,BRW0002467,2026-05-26 18:38:49,CALL0034825,AGT0000493,1970-01-01 00:00:00.000000005,VND0000015,,45,HIGH,2026-05-26,18,Tuesday
